Hole_Depth,Rotary_RPM,Differential_Pressure,Total_Pump_Output,Weight_on_Bit,Rotary_Torque,Standpipe_Pressure,Flow,Rate_Of_Penetration
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41245.2576,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41245.2576,101.891,0,0,0
203.02,0,0,0,41245.2576,101.891,0,0,0
203.02,0,0,0,41457.2525,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41457.2525,101.891,0,0,0
203.02,0,0,0,41457.2525,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41457.2525,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41457.2525,101.891,0,0,0
203.02,0,0,0,41457.2525,101.891,0,0,0
203.02,0,0,0,41457.2525,101.891,0,0,0
203.02,0,0,0,41457.2525,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41457.2525,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41245.2576,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41245.2576,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41245.2576,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41245.2576,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41245.2576,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41245.2576,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41245.2576,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41245.2576,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41245.2576,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41245.2576,101.891,0,0,0
203.02,0,0,0,41298.3125,101.891,0,0,0
203.02,0,0,0,41245.2576,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41245.2576,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41245.2576,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41245.2576,101.891,0,0,0
203.02,0,0,0,41245.2576,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41245.2576,101.891,0,0,0
203.02,0,0,0,41245.2576,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41245.2576,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41245.2576,101.891,0,0,0
203.02,0,0,0,41245.2576,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41298.3125,101.891,0,0,0
203.02,0,0,0,41245.2576,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41298.3125,101.891,0,0,0
203.02,0,0,0,41298.3125,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41351.3675,101.891,0,0,0
203.02,0,0,0,41298.3125,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41245.2576,101.891,0,0,0
203.02,0,0,0,41245.2576,99.77,0,0,0
203.02,0,0,0,41245.2576,99.77,0,0,0
203.02,0,0,0,41245.2576,99.77,0,0,0
203.02,0,0,0,41245.2576,99.77,0,0,0
203.02,0,0,0,41245.2576,99.77,0,0,0
203.02,0,0,0,41298.3125,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41298.3125,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41139.3726,101.891,0,0,0
203.02,0,0,0,41139.3726,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41563.3623,99.77,0,0,0
203.02,0,0,0,41404.4224,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41192.2027,101.891,0,0,0
203.02,0,0,0,41404.4224,101.891,0,0,0
203.02,0,0,0,41404.4224,101.891,0,0,0
203.02,0,0,0,41351.3675,101.891,0,0,0
203.02,0,0,0,41404.4224,101.891,0,0,0
203.02,0,0,0,41351.3675,101.891,0,0,0
203.02,0,0,0,41404.4224,101.891,0,0,0
203.02,0,0,0,41457.2525,99.77,0,0,0
203.02,0,0,0,41457.2525,101.891,0,0,0
203.02,0,0,0,41457.2525,101.891,0,0,0
203.02,0,0,0,41457.2525,101.891,0,0,0
203.02,0,0,0,41457.2525,101.891,0,0,0
203.02,0,0,0,41457.2525,101.891,0,0,0
203.02,0,0,0,41404.4224,101.891,0,0,0
203.02,0,0,0,41404.4224,101.891,0,0,0
203.02,0,0,0,41404.4224,99.77,0,0,0
203.02,0,0,0,41457.2525,101.891,0,0,0
203.02,0,0,0,41457.2525,101.891,0,0,0
203.02,0,0,0,41457.2525,101.891,0,0,0
203.02,0,0,0,41457.2525,101.891,0,0,0
203.02,0,0,0,41457.2525,101.891,0,0,0
203.02,0,0,0,41457.2525,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41457.2525,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41457.2525,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41616.4173,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41616.4173,101.891,0,0,0
203.02,0,0,0,41616.4173,101.891,0,0,0
203.02,0,0,0,41616.4173,101.891,0,0,0
203.02,0,0,0,41616.4173,101.891,0,0,0
203.02,0,0,0,41616.4173,101.891,0,0,0
203.02,0,0,0,41616.4173,101.891,0,0,0
203.02,0,0,0,41669.4722,101.891,0,0,0
203.02,0,0,0,41616.4173,101.891,0,0,0
203.02,0,0,0,41616.4173,101.891,0,0,0
203.02,0,0,0,41616.4173,101.891,0,0,0
203.02,0,0,0,41616.4173,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41457.2525,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41616.4173,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41616.4173,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,41563.3623,101.891,0,0,0
203.02,0,0,0,41510.3074,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
203.02,0,0,0,0,101.891,0,0,0
